0	5.800000
1	6.200000
2	10.400000
3	10.200000
4	6.800000
5	21.200000
6	6.600000
7	8.800000
8	21.000000
9	9.000000
10	16.600000
11	5.600000
12	9.800000
13	17.800000
14	13.200000
15	17.600000
16	22.800000
17	16.400000
18	9.200000
19	9.400000
20	10.600000
21	8.800000
22	12.800000
23	5.400000
24	13.000000
25	16.600000
26	17.600000
27	15.200000
28	5.800000
29	1.400000
30	5.000000
31	28.800000
32	10.000000
33	4.000000
34	1.600000
35	8.200000
36	4.200000
37	13.800000
38	7.800000
39	14.000000
40	16.200000
41	13.400000
42	13.400000
43	17.200000
44	14.000000
45	10.000000
46	2.000000
47	20.400000
48	8.400000
49	8.400000
50	9.000000
51	20.200000
52	8.800000
53	14.400000
54	9.800000
55	7.600000
56	9.000000
57	14.400000
58	15.600000
59	2.200000
60	8.400000
61	12.000000
62	16.200000
63	23.400000
64	4.000000
65	0.000000
66	1.800000
67	17.400000
68	4.200000
69	13.800000
70	5.200000
71	22.000000
72	7.000000
73	1.600000
74	8.000000
75	13.600000
76	6.000000
77	11.600000
78	18.800000
79	4.000000
80	29.800000
81	27.600000
82	21.600000
83	16.000000
84	6.000000
85	0.000000
86	14.000000
87	10.600000
88	8.400000
89	8.400000
90	13.000000
91	7.400000
92	4.000000
93	12.000000
94	6.600000
95	3.200000
96	11.800000
97	18.400000
98	8.000000
99	11.600000
100	41.800000
101	10.200000
102	5.800000
103	11.000000
104	5.200000
105	15.600000
106	18.400000
107	9.600000
108	9.000000
109	2.800000
110	5.600000
111	3.000000
112	9.600000
113	13.000000
114	2.000000
115	4.400000
116	17.600000
117	10.000000
118	16.800000
119	14.000000
120	13.800000
121	6.600000
122	7.200000
123	1.000000
124	5.600000
125	7.000000
126	18.800000
127	20.400000
128	7.200000
129	8.800000
130	7.400000
131	20.600000
132	7.800000
133	0.800000
134	11.200000
135	12.000000
136	6.400000
137	10.400000
138	9.200000
139	2.400000
140	27.800000
141	10.800000
142	13.600000
143	1.400000
144	6.000000
145	15.000000
146	17.200000
147	8.800000
148	2.400000
149	4.400000
150	2.400000
151	5.000000
152	4.200000
153	13.600000
154	6.200000
155	14.600000
156	5.000000
157	17.200000
158	4.600000
159	13.400000
160	19.000000
161	7.800000
162	19.600000
163	13.800000
164	7.000000
165	0.000000
166	4.000000
167	17.000000
168	8.600000
169	14.200000
170	3.200000
171	3.400000
172	0.200000
173	0.000000
174	1.400000
175	11.000000
176	6.200000
177	6.600000
178	4.400000
179	3.800000
180	8.600000
181	16.800000
182	16.800000
183	13.600000
184	12.200000
185	3.400000
186	11.200000
187	10.400000
188	9.600000
189	16.200000
190	11.400000
191	8.800000
192	19.800000
193	4.400000
194	6.200000
195	20.400000
196	7.000000
197	13.400000
198	8.400000
199	9.800000
200	7.800000
201	21.400000
202	12.000000
203	9.400000
204	6.200000
205	16.000000
206	14.200000
207	19.200000
208	6.200000
209	12.800000
210	6.000000
211	14.800000
212	14.200000
213	10.600000
214	13.600000
215	10.000000
216	5.000000
217	4.800000
218	1.400000
219	11.400000
220	9.000000
221	7.800000
222	6.800000
223	19.200000
224	11.600000
225	9.200000
226	10.200000
227	9.400000
228	10.200000
229	11.800000
230	5.600000
231	12.400000
232	0.000000
233	25.000000
234	16.800000
235	7.400000
236	4.600000
237	10.000000
238	11.000000
239	18.400000
240	3.400000
241	9.600000
242	2.600000
243	27.400000
244	11.600000
245	5.200000
246	1.800000
247	5.400000
248	7.200000
249	10.200000
250	8.600000
251	15.200000
252	4.600000
253	5.400000
254	15.600000
255	2.800000
256	2.600000
257	3.800000
258	1.800000
259	0.600000
260	10.800000
261	6.600000
262	1.000000
263	0.200000
264	0.200000
265	4.600000
266	0.000000
267	0.000000
268	6.000000
269	7.200000
270	13.000000
271	0.000000
272	6.000000
273	0.000000
274	13.800000
275	6.600000
276	11.200000
277	9.000000
278	5.600000
279	0.000000
280	8.400000
281	9.400000
282	3.400000
283	10.200000
284	1.000000
285	9.200000
286	9.200000
287	16.200000
288	5.600000
289	8.400000
290	5.800000
291	6.000000
292	8.600000
293	6.600000
294	4.800000
295	2.800000
296	4.800000
297	2.600000
298	2.000000
299	5.600000
300	2.200000
301	10.400000
302	2.200000
303	14.400000
304	1.600000
305	11.400000
306	8.400000
307	1.600000
308	1.000000
309	2.600000
310	13.000000
311	3.800000
312	6.800000
313	13.200000
314	10.800000
315	6.200000
316	13.400000
317	13.200000
318	6.800000
319	19.200000
320	11.000000
321	18.800000
322	6.800000
323	12.000000
324	12.200000
325	2.000000
326	4.600000
327	3.000000
328	10.600000
329	6.600000
330	5.000000
331	6.800000
332	4.400000
333	6.800000
334	1.400000
335	5.200000
336	3.400000
337	14.400000
338	5.600000
339	0.600000
340	12.800000
341	7.000000
342	8.200000
343	12.000000
344	19.800000
345	9.800000
346	8.800000
347	20.800000
348	2.800000
349	3.000000
350	9.800000
351	1.000000
352	13.200000
353	0.000000
354	3.000000
355	4.200000
356	10.000000
357	6.200000
358	19.400000
359	11.000000
360	9.200000
361	3.400000
362	11.800000
363	7.400000
364	2.800000
365	7.800000
366	3.800000
367	0.800000
368	14.400000
369	13.800000
370	5.000000
371	9.800000
372	10.800000
373	11.600000
374	6.000000
375	10.200000
376	8.600000
377	9.800000
378	7.200000
379	14.200000
380	13.400000
381	13.200000
382	2.600000
383	9.600000
384	7.000000
385	5.600000
386	7.400000
387	7.200000
388	4.000000
389	8.200000
390	10.000000
391	11.200000
392	5.800000
393	9.200000
394	5.200000
395	1.400000
396	8.800000
397	9.600000
398	2.200000
399	0.800000
400	15.400000
401	3.200000
402	21.200000
403	14.800000
404	9.400000
405	25.000000
406	4.000000
407	5.400000
408	11.600000
409	4.800000
410	3.800000
411	5.600000
412	29.600000
413	10.000000
414	14.400000
415	6.400000
416	1.200000
417	2.800000
418	6.800000
419	6.200000
420	3.400000
421	7.800000
422	4.000000
423	-1.800000
424	3.800000
425	1.800000
426	8.600000
427	3.000000
428	8.600000
429	12.400000
430	9.200000
431	12.200000
432	18.800000
433	3.200000
434	11.600000
435	11.800000
436	9.600000
437	5.400000
438	6.000000
439	0.200000
440	0.200000
441	14.200000
442	18.000000
443	3.000000
444	4.800000
445	11.800000
446	6.400000
447	13.600000
448	6.800000
449	3.400000
450	6.200000
451	5.600000
452	5.600000
453	8.200000
454	3.600000
455	18.000000
456	11.200000
457	18.000000
458	1.800000
459	4.200000
460	6.000000
461	4.800000
462	12.600000
463	10.400000
464	3.600000
465	14.800000
466	5.400000
467	9.000000
468	3.400000
469	3.400000
470	12.400000
471	1.800000
472	15.000000
473	15.600000
474	15.600000
475	12.600000
476	10.000000
477	7.800000
478	2.600000
479	1.800000
480	11.600000
481	1.800000
482	4.200000
483	22.400000
484	2.800000
485	5.200000
486	11.800000
487	8.800000
488	9.800000
489	0.600000
490	0.600000
491	6.600000
492	4.000000
493	4.600000
494	2.600000
495	0.000000
496	3.400000
497	6.000000
498	0.800000
499	5.400000
500	11.400000
501	0.200000
502	6.400000
503	0.000000
504	31.400000
505	10.000000
506	4.600000
507	7.400000
508	4.800000
509	17.200000
510	10.000000
511	8.800000
512	4.200000
513	6.400000
514	10.600000
515	4.400000
516	16.000000
517	2.800000
518	6.400000
519	0.000000
520	7.600000
521	0.000000
522	3.600000
523	13.200000
524	6.400000
525	0.600000
526	6.600000
527	9.800000
528	5.800000
529	4.800000
530	9.600000
531	8.200000
532	15.400000
533	10.000000
534	15.400000
535	14.200000
536	12.600000
537	8.200000
538	12.800000
539	5.400000
540	9.000000
541	20.400000
542	1.400000
543	11.600000
544	11.800000
545	5.800000
546	9.000000
547	11.800000
548	10.800000
549	16.200000
550	1.600000
551	6.400000
552	3.600000
553	9.000000
554	11.800000
555	1.600000
556	10.600000
557	16.200000
558	15.000000
559	4.800000
560	2.200000
561	9.800000
562	3.000000
563	3.000000
564	10.000000
565	3.800000
566	13.200000
567	4.000000
568	10.800000
569	4.200000
570	3.600000
571	9.800000
572	9.800000
573	10.000000
574	6.600000
575	3.600000
576	9.400000
577	11.200000
578	0.400000
579	7.000000
580	10.000000
581	12.600000
582	6.800000
583	0.000000
584	9.400000
585	10.400000
586	9.000000
587	17.400000
588	4.400000
589	1.000000
590	3.400000
591	4.200000
592	1.800000
593	11.200000
594	13.800000
595	3.000000
596	6.400000
597	9.400000
598	6.400000
599	22.800000
600	9.400000
601	1.400000
602	1.400000
603	3.000000
604	7.400000
605	12.600000
606	2.400000
607	2.800000
608	10.000000
609	8.000000
610	6.200000
611	7.400000
612	5.200000
613	3.400000
614	14.400000
615	2.200000
616	1.000000
617	5.800000
618	7.800000
619	0.800000
620	8.600000
621	7.000000
622	6.800000
623	1.800000
624	2.800000
625	15.000000
626	2.800000
627	15.800000
628	6.000000
629	5.400000
630	1.800000
631	5.000000
632	11.000000
633	14.800000
634	6.400000
635	4.000000
636	4.600000
637	10.600000
638	3.800000
639	3.000000
640	11.800000
641	7.400000
642	0.000000
643	7.600000
644	1.000000
645	3.200000
646	4.800000
647	2.400000
648	10.000000
649	4.000000
650	3.400000
651	6.400000
652	5.200000
653	5.800000
654	14.600000
655	9.000000
656	15.800000
657	15.600000
658	10.600000
659	8.800000
660	21.200000
661	5.800000
662	6.800000
663	0.600000
664	9.800000
665	4.800000
666	16.600000
667	8.400000
668	11.200000
669	7.800000
670	6.400000
671	7.800000
672	13.600000
673	9.600000
674	1.000000
675	7.800000
676	0.200000
677	2.800000
678	6.400000
679	10.600000
680	16.600000
681	12.600000
682	7.000000
683	11.000000
684	11.400000
685	19.000000
686	8.400000
687	5.000000
688	11.600000
689	5.000000
690	11.000000
691	5.000000
692	6.200000
693	11.000000
694	11.800000
695	9.200000
696	8.000000
697	5.400000
698	9.000000
699	5.600000
700	3.600000
701	11.200000
702	8.000000
703	14.200000
704	0.200000
705	6.400000
706	7.200000
707	15.200000
708	6.800000
709	10.600000
710	10.600000
711	4.400000
712	11.600000
713	4.600000
714	13.800000
715	7.000000
716	7.400000
717	6.400000
718	4.200000
719	7.600000
720	3.600000
721	8.400000
722	1.000000
723	7.000000
724	8.800000
725	7.200000
726	9.600000
727	2.600000
728	11.600000
729	-4.400000
730	10.600000
731	2.800000
732	4.600000
733	4.800000
734	6.000000
735	6.400000
736	16.600000
737	5.000000
738	5.400000
739	4.400000
740	7.000000
